20.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,153.0,94.0,0.0,0.0,0.0,0.0,0.0,18.0,123.0,20.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,16.0,8.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,153.0,47.0,14.0,1.0,0.0,0.0,0.0,38.0,121.0,31.0,132.0,33.0,0.0,0.0,0.0,9.0,0.0,0.0,102.0,153.0,1.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,142.0,98.0,4.0,0.0,0.0,0.0,1.0,13.0,46.0,153.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,138.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
52.0,69.0,28.0,0.0,0.0,0.0,13.0,39.0,69.0,129.0,39.0,7.0,25.0,14.0,72.0,55.0,12.0,14.0,3.0,31.0,137.0,63.0,29.0,6.0,0.0,1.0,5.0,7.0,37.0,5.0,0.0,0.0,39.0,38.0,17.0,0.0,0.0,0.0,0.0,2.0,137.0,97.0,22.0,5.0,30.0,16.0,2.0,50.0,37.0,17.0,14.0,31.0,137.0,137.0,16.0,13.0,0.0,0.0,1.0,8.0,40.0,83.0,17.0,0.0,19.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,137.0,83.0,5.0,4.0,3.0,1.0,6.0,9.0,52.0,137.0,108.0,37.0,55.0,10.0,3.0,9.0,2.0,30.0,68.0,41.0,34.0,12.0,8.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,44.0,26.0,11.0,0.0,0.0,0.0,11.0,45.0,23.0,18.0,32.0,14.0,11.0,81.0,79.0,44.0,24.0,17.0,6.0,8.0,16.0,49.0,8.0,5.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
27.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,153.0,4.0,0.0,0.0,17.0,36.0,11.0,64.0,21.0,0.0,0.0,0.0,151.0,137.0,9.0,18.0,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,52.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,153.0,32.0,4.0,11.0,39.0,19.0,5.0,97.0,45.0,8.0,4.0,51.0,153.0,85.0,6.0,24.0,0.0,0.0,0.0,4.0,57.0,7.0,0.0,0.0,31.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,153.0,64.0,49.0,14.0,0.0,0.0,3.0,14.0,34.0,56.0,153.0,153.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,24.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,38.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
26.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,103.0,1.0,1.0,0.0,10.0,39.0,34.0,88.0,4.0,0.0,0.0,1.0,79.0,117.0,20.0,11.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,164.0,4.0,1.0,3.0,36.0,33.0,6.0,61.0,32.0,1.0,1.0,13.0,164.0,125.0,5.0,15.0,0.0,0.0,0.0,1.0,41.0,12.0,0.0,0.0,63.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,164.0,40.0,7.0,22.0,46.0,2.0,0.0,6.0,34.0,8.0,6.0,99.0,164.0,6.0,0.0,1.0,0.0,0.0,0.0,9.0,40.0,1.0,0.0,0.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,39.0,2.0,14.0,43.0,0.0,0.0,0.0,17.0,7.0,2.0,44.0,164.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,57.0,0.0,0.0,0.0,2.0,49.0,61.0,91.0,1.0,0.0,0.0,0.0,27.0,125.0,31.0,8.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,157.0,12.0,2.0,7.0,33.0,65.0,30.0,106.0,29.0,3.0,2.0,23.0,157.0,157.0,21.0,21.0,0.0,0.0,0.0,1.0,38.0,10.0,0.0,0.0,58.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,145.0,73.0,72.0,20.0,4.0,0.0,4.0,19.0,23.0,52.0,157.0,157.0,14.0,0.0,1.0,0.0,0.0,0.0,13.0,31.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,54.0,59.0,24.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,65.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,37.0,38.0,23.0,9.0,5.0,0.0,0.0,8.0,41.0,114.0,18.0,13.0,26.0,21.0,38.0,33.0,55.0,101.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,124.0,18.0,2.0,3.0,16.0,30.0,77.0,124.0,32.0,25.0,36.0,21.0,124.0,105.0,78.0,48.0,17.0,51.0,113.0,39.0,39.0,2.0,1.0,9.0,30.0,6.0,0.0,0.0,0.0,0.0,6.0,21.0,124.0,124.0,62.0,32.0,17.0,11.0,14.0,24.0,16.0,33.0,70.0,124.0,124.0,15.0,2.0,3.0,6.0,27.0,13.0,17.0,24.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,10.0,42.0,124.0,4.0,14.0,20.0,9.0,59.0,124.0,80.0,60.0,0.0,3.0,25.0,37.0,19.0,32.0,56.0,1.0,0.0,1.0,2.0,3.0,4.0,14.0,14.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,41.0,0.0,0.0,0.0,0.0,0.0,29.0,86.0,79.0,0.0,0.0,0.0,0.0,0.0,67.0,31.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,115.0,4.0,0.0,0.0,0.0,0.0,9.0,140.0,27.0,1.0,0.0,0.0,3.0,67.0,99.0,140.0,0.0,0.0,0.0,1.0,84.0,140.0,41.0,2.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,140.0,42.0,0.0,0.0,0.0,0.0,0.0,67.0,116.0,16.0,4.0,3.0,18.0,7.0,4.0,34.0,0.0,0.0,1.0,28.0,140.0,24.0,1.0,0.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,140.0,55.0,37.0,5.0,0.0,0.0,0.0,66.0,43.0,15.0,140.0,48.0,7.0,0.0,0.0,16.0,0.0,0.0,67.0,96.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,132.0,0.0,0.0,1.0,0.0,0.0,0.0,133.0,43.0,1.0,22.0,31.0,1.0,0.0,8.0,130.0,0.0,0.0,80.0,35.0,14.0,4.0,20.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,133.0,7.0,3.0,18.0,4.0,0.0,0.0,29.0,55.0,6.0,36.0,133.0,56.0,0.0,0.0,7.0,0.0,0.0,133.0,93.0,8.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,133.0,6.0,2.0,37.0,53.0,4.0,3.0,117.0,14.0,3.0,3.0,133.0,133.0,1.0,0.0,2.0,0.0,0.0,7.0,22.0,9.0,0.0,0.0,0.0,79.0,21.0,6.0,0.0,0.0,1.0,2.0,54.0,55.0,24.0,43.0,51.0,87.0,4.0,3.0,73.0,0.0,0.0,3.0,50.0,133.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,27.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,134.0,1.0,0.0,0.0,4.0,34.0,92.0,137.0,11.0,0.0,0.0,0.0,87.0,164.0,85.0,23.0,0.0,0.0,0.0,0.0,23.0,17.0,0.0,0.0,50.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,164.0,28.0,0.0,0.0,23.0,18.0,8.0,30.0,71.0,4.0,0.0,0.0,164.0,136.0,8.0,11.0,0.0,0.0,0.0,0.0,80.0,22.0,0.0,0.0,29.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,164.0,41.0,0.0,1.0,10.0,3.0,0.0,1.0,89.0,13.0,0.0,14.0,164.0,60.0,0.0,1.0,0.0,0.0,0.0,3.0,106.0,18.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,43.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,121.0,4.0,1.0,6.0,3.0,5.0,112.0,153.0,9.0,1.0,2.0,64.0,86.0,109.0,153.0,47.0,0.0,0.0,0.0,16.0,52.0,35.0,7.0,0.0,51.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,153.0,46.0,12.0,47.0,19.0,14.0,11.0,46.0,28.0,11.0,10.0,153.0,136.0,77.0,16.0,14.0,0.0,0.0,0.0,39.0,31.0,10.0,0.0,0.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,20.0,1.0,4.0,8.0,34.0,14.0,25.0,50.0,5.0,2.0,32.0,91.0,153.0,22.0,15.0,0.0,0.0,0.0,7.0,45.0,60.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
